"id","owner_id","card_type","i_card_type","name","japanese_name","character","i_character","rarity","i_rarity","weapon","i_weapon","obtain_method","image","special_icon","art","special_front","front_top","front_bottom","front_name","front_rarity","front_weapon","transparent","subcard_effect","hp_1","sp_1","atk_1","def_1","hp_50","sp_50","atk_50","def_50","hp_70","sp_70","atk_70","def_70","skill_name","japanese_skill_name","skill_SP","skill_range","skill_affinity","i_skill_affinity","action_skill_effects","skill_comment","skill_preview","action_skill_combo","evolved_action_skill_combo","action_skill_damage","evolved_action_skill_damage","nakayoshi_title","japanese_nakayoshi_title","nakayoshi_skill_requirement","nakayoshi_skill_effect","nakayoshi_skill_target","evolved_nakayoshi_skill_requirement","evolved_nakayoshi_skill_effect","evolved_nakayoshi_skill_target","charge_comment","charge_damage","charge_hit","charge_name","charge_range"
"110","1","normal","0","【Cheerleader】 Yuri","【チアガール】ゆり","ゆり","5","★★★★","3"," 矛","1","Regular Gacha and Card Clearinghouse","hoshimori/static/uploaded/c/icon/Card_50022_s.png","","hoshimori/static/uploaded/c/art/Card_50022.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_05_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","2100","334","882","495","3990","656","1915","1083","4492","743","2167","1245","","無双応援旗","180","Front small range","無視武器屬性","1","","前方の敵に範囲二段攻撃
武器相性無視
ダンスは苦手でも、旗を振らせれば右に出る者はいない","hoshimori/static/uploaded/c/skill/yuri_cheer.gif","13","13","Approx. 6 times x2","","","基礎に忠実","","Attack Power +5%","Spear, Rod","","Attack Power +7%","Spear, Rod","","","","",""
"353","1","normal","0","【Bathing】 Kanon","【入浴】花音","花音","17","★★★★","3"," 矛","1","Limited Gacha: Steaming Water Event Gacha 2","hoshimori/static/uploaded/c/icon/Card_170046_s.png","","hoshimori/static/uploaded/c/art/Card_170046.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_17_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","1904","479","1020","760","3634","1033","2231","1662","4090","1180","2549","1900","","リオン・テリトリエ","258","Around enemy medium range","無視武器屬性","1","ダメージエリア設置
秘密のレッスン前：15秒（約1倍×30ヒット）
秘密のレッスン後：20秒（約1倍×40ヒット）","攻撃後、ダメージエリア設置
武器相性無視
湯が作り出す領域へ足を踏み入れる者に災いあれ……","hoshimori/static/uploaded/c/skill/kanon_nyuyoku.gif","13","13","Approx. 18 times","Approx. 18 times","","久しぶりに休めるわ","Remaining HP less than or equal to 50%","Attack Power +6%, Evade +2","Everyone","Remaining HP less than or equal to 75%","Attack Power +7%, Evade +2","Everyone","","","","",""
"434","1","normal","0","【After Bath】 Subaru","【湯上がり】昴","昴","2","★★★★","3"," 劍","0","Limited Gacha: Steaming Water Event Gacha 3","hoshimori/static/uploaded/c/icon/Card_29046_s.png","","hoshimori/static/uploaded/c/art/Card_29046.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_02_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1590","492","1020","1083","3028","1076","2231","2369","3407","1230","2550","2800","","アクアデトネイション","215","All directions medium range","無視武器屬性","1","","4回攻撃
武器相性無視
温泉でこんなに激しく攻撃したら、後で怒られるかも","hoshimori/static/uploaded/c/skill/subaru_yuagari.gif","13","13","6 times x3 + 11 times","6 times x3 + 15.35 times","","日課のストレッチ","Remaining time less than or equal to 60s","Damage +10%, Combo Damage +20%","Everyone","Remaining time less than or equal to 60s","Damage +15%, Combo Damage +30%","Everyone","","","","",""
"195","1","normal","0","【Chuuuuu♡Lip】 Michelle","【Chuuuuu♡Lip】ミシェル","ミシェル","13","★★★★","3"," 劍","0","Limited Gacha: Idol Event Gacha and Limited Gacha: Reprint Idol Event Gacha","hoshimori/static/uploaded/c/icon/Card_130039_s.png","","hoshimori/static/uploaded/c/art/Card_130039.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_13_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1437","438","914","1034","2737","958","2000","2261","3078","1095","2286","2584","","スターリースマイル","170","All directions medium range","","0","","コンボ数に応じた攻撃＋メタル貫通爆弾
相性無
星のようにきらめく笑顔、それが彼女の武器だ","hoshimori/static/uploaded/c/skill/mimi_idol.gif","13","10","Lv.1: approx. 4 times + approx. 1.5 times x2 + approx. 4 times
Lv.2: approx. 5.7 times + approx. 2.1 times x2 + approx. 5.7 times
Lv.3: approx. 7.2 times + approx. 2.6 times x2 + approx. 7.2 times
Lv.4: approx. 8.8 times + approx. 3.2 times x2 + approx. 8.8 times
Lv.MAX: approx. 10.5 times + approx. 3.8 times x2 + approx. 10.5 times","Lv.1: approx. 5 times + approx. 1.8 times x2 + approx. 5 times
Lv.2: approx. 6.5 times + approx. 2.4 times x2 + approx. 6.5 times
Lv.3: approx. 8.1 times + approx. 3 times x2 + approx. 8.1 times
Lv.4: approx. 9.7 times + approx. 3.5 times x2 + approx. 9.7 times
Lv.MAX: approx. 11.1 times + approx. 4.1 times x2 + approx. 11.1 times","","涙の後に","After 10 combo","Evade +1, Combo Damage +20%","Everyone","After 5 combo","Evade +2, Combo Damage +20%","Everyone","","","","",""
"672","1","normal","0","【Kitchen】 Sakura","【キッチン】桜","桜","10","★★★★","3"," 杖","4","Limited Gacha: Homecooking Bon appétit Event Gacha","hoshimori/static/uploaded/c/icon/Card_100069_s.png","","hoshimori/static/uploaded/c/art/Card_100069.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_10_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","false","1878","743","1054","762","3374","1627","2306","1669","3650","1860","2635","1908","","お釜沸き立つ米の舞","353","All directions very large range","無視武器屬性","1","15秒間、得意追加","2回攻撃＋得意追加
武器相性無視
釜焚きは、はじめチョロチョロなかパッパがコツじゃぞ","hoshimori/static/uploaded/c/skill/sakura_apron.gif","13","13","11.3 timesx2","13 timesx2","","ヤケドに注意","Remaining time less than or equal to 60s","Attack Power +7%, Damage +10%","Everyone","Remaining time less than or equal to 90s","Attack Power +7%, Damage +15%","Everyone","","","","",""
"820","1","normal","0","【House Date】 Urara","【おうちデート】うらら","うらら","15","★★★★","3"," 槍","3","Permanent Gacha: 'Hoshimori Gacha'2017/06/20 15:00 ~ 07/31 14:59 (UTC+9)","hoshimori/static/uploaded/c/icon/Card_150078_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill.png","hoshimori/static/uploaded/c/art/Card_150078.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_15_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","true","1559","583","1083","1124","2969","1271","2368","2459","3341","1450","2705","2808","","チャーミーセルフィー","273","Around enemy large","無視弱勢","2","15秒間、与ダメ50％UP＆得意or苦手発動時与ダメージ2倍＆遠距離攻撃無効","与ダメージ大幅UP＋相性UP＋遠距離無効＋1回攻撃
苦手無視
うららの超かわいい写真、ちゃんと飾っておいてねっ","hoshimori/static/uploaded/c/skill/urara_ouchidate.gif","13","13","30 times","34.5 times","","自撮りは得意だよん♡","After 10 combo","Damage +10%, Combo Damage +30%","Spear","After 5 combo","Damage +15%, Combo Damage +30%","Spear","","","","",""
"815","1","normal","0","【Valentine '16】 Sadone (Memories Reprint)","【バレンタイン’16】サドネ(メモリーズ復刻)","サドネ","16","★★★★","3"," 劍","0","Limited Gacha: Hoshimori Memories Gacha Part 3","hoshimori/static/uploaded/c/icon/Card_169043_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_169043.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_16_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","true","1629","416","1022","1176","3104","908","2236","2573","3491","1039","2555","2940","","バースト・フィール","163","All directions medium range","","0","メタル貫通","周囲の敵をメタル貫通攻撃
内気な少女の好きという感情が嵐のようにあふれ出す","hoshimori/static/uploaded/c/skill/sadone_Valentine.gif","13","13","Approx. 22 times","Approx. 25.3 times","","おにいちゃんにあげる","After 10 combo","Combo Damage +20%, SP +9%","Everyone","After 10 combo","Combo Damage +30%, SP +12%","Everyone","","","","",""
"409","1","normal","0","【Swimsuit '16】 Anko","【水着’16】あんこ","あんこ","7","★★★★","3"," 杖","4","Limited Gacha: Island Event Gacha","hoshimori/static/uploaded/c/icon/Card_70056_s.png","","hoshimori/static/uploaded/c/art/Card_70056.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_07_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","false","2058","560","1020","570","3696","1225","2232","1247","4000","1400","2550","1425","","ヒーリング・スプレー","306","All directions medium range","無視武器屬性","1","パーティ全員のHP30％回復","全体HP回復＋HPに応じて威力変化する攻撃
武器相性無視
滝の水しぶきって、なんか無性に癒されるわよね……","hoshimori/static/uploaded/c/skill/anko_mizugi16.gif","13","13","(15 + HP/500) times","(17.25 + HP/500) times","","ぼーっとしちゃうわね","Remaining HP is 100%","Attack Power +6%, Damage +15%","Year 3 Students","Remaining HP is 100%","Attack Power +8%, Damage +15%","Year 3 Students","","","","",""
"968","1","normal","0","【Yukata '16】 Yuri (Memories Reprint)","【浴衣’16】ゆり(メモリーズ復刻)","ゆり","5","★★★★","3"," 劍槍","5","Limited Gacha: Hoshimori Memories Yukata Gacha","hoshimori/static/uploaded/c/icon/Card_58031_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_58031.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_05_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_6.png","","true","1484","432","1060","1235","2827","945","2319","2703","3180","1081","2650","3087","","ライジング・エモ","178","All directions medium range","無視武器屬性","1","15秒間、与ダメ50％UP","与ダメージ大幅UP＋2回攻撃
武器相性無視
祭りだ祭りだ！　熱気を高めて盛り上げろ！","hoshimori/static/uploaded/c/skill/yuri_yukata16.gif","13","13","30 times x2","34.5 times x2","","高ぶってきました！","Remaining time less than or equal to 60s","Damage +10%, Attack Power +6%","Everyone","Remaining time less than or equal to 60s","Damage +15%, Attack Power +7%","Everyone","","","","",""
"198","1","normal","0","【Hoshimori Maid】 Miki","【星守メイド】みき","みき","1","★★★★","3"," 矛","1","Limited Gacha: Hoshimori Maid Gacha","hoshimori/static/uploaded/c/icon/Card_10020_s.png","","hoshimori/static/uploaded/c/art/Card_10020.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_01_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","1946","405","955","637","3714","875","2089","1393","4179","999","2386","1592","","フォーリンデザート","175","All directions medium range","無視武器屬性","1","敵に毒の効果","敵を中心に攻撃＋毒
武器相性無視
想いのつまったケーキはいつもより大きく見える","hoshimori/static/uploaded/c/skill/miki_hoshimorimaid.gif","13","13","Approx. 25 times","","","召し上がれっ！","","Attack Power +4%, Combo Damage +10%","Year 1 Students","","Attack Power +5%, Combo Damage +15%","Year 1 Students","","","","",""
"84","1","normal","0","【Starsuit Leviathan】 Asuha","【星衣リヴァイアサン】明日葉","明日葉","9","★★★★","3"," 劍","0","First Appearance: Regular Gacha (Until 2015/06/30 17:59)
Reprint: Regular Gacha (Until 2015/11/30 14:59)","hoshimori/static/uploaded/c/icon/Card_90018_s.png","","hoshimori/static/uploaded/c/art/Card_90018.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_09_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1542","317","844","1136","2937","693","1846","2485","3303","792","2109","2840","","蒼舞海皇翔","175","Front medium range","無視武器屬性","1","","前方に範囲大攻撃
武器相性無視
水の力を全身に宿し、空中から一気に蹴りを打ち込む","hoshimori/static/uploaded/c/skill/asuha_seii.gif","10","10","Approx. 19 times","","","蒼舞奮闘陣","","Attack Power +4%, Damage +6%","Everyone","","Attack Power +5%, Damage +8%","Everyone","","","","",""
"970","1","normal","0","【Yukata '16】 Sakura (Memories Reprint)","【浴衣’16】桜(メモリーズ復刻)","桜","10","★★★★","3"," 杖","4","Limited Gacha: Hoshimori Memories Yukata Gacha","hoshimori/static/uploaded/c/icon/Card_108031_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_108031.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_10_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","true","1981","706","1112","673","3559","1545","2434","1472","3852","1765","2782","1683","","嘆きのかき氷","275","All directions large range","無視武器屬性","1","10秒間、敵の被ダメ50UP＆敵の与ダメ50％down＆毒の効果","攻撃＋敵の被ダメ大UP＆与ダメ大down＋毒
武器相性無視
楽しみにしていたかき氷こんなことになろうとは……","hoshimori/static/uploaded/c/skill/sakura_yukata16.gif","13","13","38.3 times","43.7 times","","どうしたもんじゃろ","","Skill Combo +1, Combo Damage +10%","Everyone","","Skill Combo +1, Combo Damage +20%","Everyone","","","","",""
"958","1","sub","2","【Subcard Only】 Anime Airing Commemoration (Anko)","【サブカ専用】ｱﾆﾒ放送記念(あんこ)","あんこ","7","★★★★","3"," 槍","3","Permanent Gacha: 'Part 4 Story Gacha","hoshimori/static/uploaded/c/icon/Card_79080_s.png","","hoshimori/static/uploaded/c/art/Card_79080.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_07_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","false","1650","600","1350","1000","3000","1000","2000","1700","4650","1500","2850","2500","","オース・ユナイト","333","All directions large range","無視弱勢","2","20秒間、スキルダメージ150％UP＋隕石付加＋嵐付加","スキル大強化（長）＆隕石付加（最大3）＆嵐付加（最大3）＋2回攻撃
苦手無視
ひとりひとりの想いが大きな力となり、未来へ繋がる","hoshimori/static/uploaded/c/skill/animekinen.gif","14","14","3.45 times + 17.25 times","","","","","","","","","","","","","",""
