card_type,character,event,card_name,card_image,weapon_type,weapon_image,rarity,stat1_hp,stat1_sp,stat1_atk,stat1_def,stat50_hp,stat50_sp,stat50_atk,stat50_def,stat70_hp,stat70_sp,stat70_atk,stat70_def,skill_name,skill_sp,skill_combo,skill_hit,skill_damage,skill_range,skill_effect,skill_comment,skill_preview,charge_name,charge_hit,charge_damage,charge_range,charge_comment,nakayoshi_name,nakayoshi_target_noevol,nakayoshi_effect_noevol,nakayoshi_target_evol,nakayoshi_effect_evol
0,1,おうちデート,【おうちデート】みき,hoshimori/static/uploaded/c/art/20170609miki.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1798,498,1087,1044,3425,1091,2378,1946,3855,1246,2717,2470,プーチラッシュ,331,13,5,"秘密のレッスンクリア前
：約12.6倍×5
 
秘密のレッスンクリア後
：約14.5倍×5",ターゲットに向かって移動しながら、全方位・範囲小,苦手無視／20秒間、得意追加,"得意追加（長）＋移動しながら5回攻撃
苦手無視
スフレちゃんと私、とっても仲良しなんだっ♪",hoshimori/static/uploaded/c/skill/miki_ouchidate.gif,,,,,,仲良しツーショット♪,ハンマー,攻撃力5％UP、スキルコンボ数−1,ハンマー,攻撃力7％UP、スキルコンボ数−1
0,1,バレンタイン’16,【バレンタイン’16】みき（メモリーズ復刻）,hoshimori/static/uploaded/c/art/0131miki.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1731,420,1039,1067,3298,918,2273,2334,3710,1049,2597,2668,メルティモーション,180,13,1,"秘密のレッスンクリア前
：約25.3倍
 
秘密のレッスンクリア後
：約29.2倍",全方位・範囲中,,"周囲の敵を攻撃
誰かを想う乙女心は、どんな気持ちよりも強い",hoshimori/static/uploaded/c/skill/miki_Valentine.gif,,,,,,とろける想い,ハンマーとソード,回避数＋2、移動性能UP,みんな,回避数＋2、移動性能UP（大）
0,1,バレンタイン’17,【バレンタイン’17】みき,hoshimori/static/uploaded/c/art/20170204miki.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2053,474,1042,740,3920,1024,2282,1618,4411,1170,2606,1850,ハッピーエブリション,250,13,1,"秘密のレッスンクリア前
：約19倍
 
秘密のレッスンクリア後
：約22倍",全方位・範囲中,武器相性無視／20秒間、得意追加,"1回攻撃＋得意追加（長）
武器相性無視
か、顔が赤くなってきちゃった……恥ずかしいよ……",hoshimori/static/uploaded/c/skill/miki_Valentine17.gif,,,,,,ママと作ったんです,1年生,コンボダメUP、回避数＋2,みんな,コンボダメUP、回避数＋2
0,2,私服2,【私服2】昴,hoshimori/static/uploaded/c/art/0722subaru.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,1,1127,239,592,593,1670,402,997,998,2254,577,1433,1436,スプリットメモリー,81,9,1,約5倍,前方・範囲小,,"前方の敵を中心に範囲攻撃
前方の目標に衝撃波を加え、西瓜を見事に砕く",hoshimori/static/uploaded/c/skill/subaru_shifuku2.gif,,,,,,ウォーターメロン,みんな,HPが2％UP！,,
0,2,新制服,【新制服】昴,hoshimori/static/uploaded/c/art/201700620subaru.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,1,1185,250,592,593,1756,421,998,999,2370,606,1435,1437,ブレイク・バーン,67,9,1,約5倍,前方・範囲小,,"前方に範囲攻撃
渾身の力で槌を叩き付け、衝撃波を起こす",,,,,,,スポーツ万能,みんな,攻撃力が1％UP！,,
0,2,校舎裏の告白,【校舎裏の告白】昴,hoshimori/static/uploaded/c/art/20017.png,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,2,1013,393,722,523,1823,822,1510,1093,2160,1001,1838,1330,エクス＝ブラスター,163,11,1,約10倍,前方・直線,,"前方直線上の敵を大攻撃
エネルギーを一気に開放して、痛烈な一撃を与える",,,,,,,女子にモテモテ,みんな,攻撃力が3％UP！,みんな,攻撃力が4％UP！
0,2,フットサル部,【フットサル部】昴,hoshimori/static/uploaded/c/art/20016.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,2,1581,198,686,722,2846,413,1434,1510,3374,504,1746,1838,螺旋風車,113,12,2,約2.3倍+約4.7倍,全方位・範囲小,,"周囲の敵を多段大攻撃
ハンマーを振り回すことで周囲の敵を粉砕する",,,,,,,ねらえ新記録！,みんな,SPが6％UP！,みんな,SPが8％UP！
0,2,サッカー観戦,【サッカー観戦】昴,hoshimori/static/uploaded/c/art/20019.png,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1260,416,800,640,2400,909,1750,1400,2700,1040,2000,1600,昴の逆転シュート,254,14,1,約9.2倍,前方・直線,武器相性無視,"前方直線上の敵を大攻撃
武器相性無視
気で作りだした巨大なボールをシュートすることでゴールを突き破る",hoshimori/static/uploaded/c/skill/subaru_foot.gif,,,,,,精一杯の声援,みんな,攻撃力が4％UP！,みんな,攻撃力が6％UP！
0,2,水着’15,【水着’15】昴,hoshimori/static/uploaded/c/art/0630subaru.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1799,329,955,691,3434,710,2089,1512,3864,811,2387,1728,ドロップレイン,168,13,4,約4.5倍×4,全方位・範囲中,武器相性無視,"周囲多段攻撃
武器相性無視
無数に放たれる水滴は、雨のように辺り一面に降り注ぐ",hoshimori/static/uploaded/c/skill/subaru_mizugi.gif,,,,,,負けず嫌い,1年生,SPが9％UP、HPが6％UP！,1年生,SPが11％UP、HPが8％UP！
0,2,夏制服,【夏制服】昴,hoshimori/static/uploaded/c/art/20012.png,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,1,1606,172,622,500,2380,290,1047,842,3212,416,1505,1210,桜天槍,62,9,1,約5倍,前方・範囲小,,"前方の敵を中心に範囲攻撃
槍を大きく振ることで、桜が舞い散る竜巻を作り出す",,,,,,,暑さに負けるな！,1年生,SPが5％UP！,,
0,2,星衣ユニコーン,【星衣ユニコーン】昴,hoshimori/static/uploaded/c/art/20018.png,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1832,296,948,858,3490,647,2073,1877,3925,739,2369,2145,雷舞聖獣翔,179,10,1,約19倍,前方・範囲中,武器相性無視,"前方に範囲大攻撃
武器相性無視
雷の力を全身に宿し、空中から一気に蹴りを打ち込む",hoshimori/static/uploaded/c/skill/subaru_seii.gif,,,,,,雷舞賦活陣,みんな,HPが8％UP！、攻撃力が3％UP！,みんな,HPが10％UP！、攻撃力が4％UP！
0,2,チャイナドレス,【チャイナドレス】昴,hoshimori/static/uploaded/c/art/0731subaru.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1231,551,1000,614,2211,1204,2187,1343,2487,1376,2499,1535,オーバークロック,240,13,4,約4倍+約4倍+約4倍+約10倍,全方位・範囲小⇒全方位・範囲小⇒全方位・範囲小⇒全方位・範囲小,武器相性無視,"前方の敵を4回攻撃
武器相性無視
繰り出された拳は、もはや時をも置き去りにする",hoshimori/static/uploaded/c/skill/subaru_china.gif,,,,,,アクションスター,みんな,10コンボ以降、コンボダメージup,みんな,5コンボ以降、コンボダメージup（大）
0,2,ハロウィン’15,【ハロウィン’15】昴,hoshimori/static/uploaded/c/art/1015subaru.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1664,366,960,884,3170,800,2100,1932,3566,914,2399,2208,ハーベストシュート,151,13,1,"Lv.1約11.3倍 Lv.2約16倍 Lv.3約21倍
Lv.4約25.5倍 Lv.MAX約30倍",前方・範囲中,,"コンボ数に応じた強さの前方攻撃
抜群の運動神経で、収穫を祝ったシュートを放つ",hoshimori/static/uploaded/c/skill/subaru_Halloween.gif,,,,,,どっちが欲しい？,みんな,15コンボ以降、与ダメUP、SP6％UP,みんな,15コンボ以降、与ダメUP（大）、SP8％UP
0,2,星衣ヴァルキリー,【星衣ヴァルキリー】昴,hoshimori/static/uploaded/c/art/0915subaru.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1403,383,910,1013,2672,838,1990,2215,3006,958,2274,2532,オーディンロア,191,13,2,約13倍+約4倍,前方・範囲中,武器相性無視,"前方の敵を攻撃
武器相性無視
無慈悲なほど重く鋭い剣撃が大地をも切り裂く",hoshimori/static/uploaded/c/skill/subaru_valkyrie.gif,,,,,,空駆ける戦乙女,ソードとハンマー,15コンボ以降、攻撃力6％UP！,ソードとハンマー,15コンボ以降、攻撃力8％UP！
0,2,星守メイド,【星守メイド】昴,hoshimori/static/uploaded/c/art/1113subaru.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1400,370,955,956,2667,806,2090,2090,3000,921,2388,2387,クッキーレイン,185,13,6,約3倍×5+22倍,起点を中心に周囲に範囲小×5⇒全方位・範囲大,武器相性無視,"周囲の敵を多段攻撃＋武器相性無視
ご奉仕の心とともに、クッキーの雨が降る",hoshimori/static/uploaded/c/skill/subaru_hoshimorimaid.gif,,,,,,見ないでください！,1年生,コンボダメージUP（大）,1年生,コンボダメージUP（大）、与ダメUP
0,2,私服,【私服】昴,hoshimori/static/uploaded/c/art/20014.png,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,1,1125,238,594,594,1667,400,1000,1000,2250,575,1438,1438,カトルスラッシュ,84,10,4,約1.3倍+約1.3倍+約1.3倍+約1.3倍,前方・範囲小,,"前方の敵を連続攻撃
合計4回の斬撃は、強大な敵をも打ち倒す",,,,,,,スカートも穿くよ！,1年生,HPが3％UP！,,
0,2,体操服,【体操服】昴,hoshimori/static/uploaded/c/art/20013.png,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,1,770,382,670,376,1140,643,1127,634,1539,924,1621,911,ヒーリング,136,7,,,パーティ全員,パーティ全員のHP15％回復,"味方全員のHPを小回復
軽いケガなら、たちどころに治すことができる",,,,,,,任せてよ！,1年生,攻撃力が2％UP！,,
0,2,クリスマス’15,【クリスマス’15】昴,hoshimori/static/uploaded/c/art/1214subaru.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1603,550,1022,599,2880,1203,2236,1311,3230,1375,2555,1498,セイクリッドリース,183,13,1,"秘密のレッスンクリア前
：約19倍
秘密のレッスンクリア後
：約21.9倍",前方・直線,武器相性無視,"前方の敵を攻撃
武器相性無視
クリスマスのリースが聖なる光を放つ",hoshimori/static/uploaded/c/skill/subaru_Xmas.gif,,,,,,好きなのをどうぞ,ロッド,SPダメージ無効、スキルコンボ数−1,みんな,SPダメージ無効、スキルコンボ数−1
0,2,バースデー’16,【バースデー’16】昴,hoshimori/static/uploaded/c/art/20160504subaru.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1461,460,1024,1225,2783,1006,2241,2678,3132,1150,2560,2900,マカロン☆パーティ,155,10,6,"秘密のレッスンクリア前
：約3倍×5+約14倍
 
秘密のレッスンクリア後
：約3倍×5+約18.35倍",自分の周囲4カ所に全方位・範囲小⇒全方位・範囲小⇒全方位・範囲中,武器相性無視,"敵を多段攻撃
武器相性無視
昴の誕生日を祝って大好きなお菓子が空から降ってくる",hoshimori/static/uploaded/c/skill/subaru_birthday16.gif,,,,,,お祝いありがとう！,みんな,獲得絆ptUP（小）、SPダメージ無効,みんな,獲得絆ptUP、SPダメージ無効
0,2,星衣フローラ,【星衣フローラ】昴,hoshimori/static/uploaded/c/art/20160331subaru.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1820,393,1040,955,3466,859,2275,2088,3900,982,2600,2261,アキュートグラウンド,171,13,2,"秘密のレッスンクリア前
：約9倍＋約15倍
 
秘密のレッスンクリア後
：約9倍＋約18.6倍",前方・範囲大,武器相性無視／10秒間、得意or苦手発動時与ダメージ2倍,"前方の敵を2回攻撃＋相性UP（短）
武器相性無視
渾身の力をこめた一撃は大地を割り、敵を滅ぼす",hoshimori/static/uploaded/c/skill/subaru_flora.gif,,,,,,手加減はしないよ,みんな,操作キャラHP1/4以下で、攻撃力7％、コンボダメ（大）UP,みんな,操作キャラHP1/4以下で、攻撃力10％、コンボダメUP（超）
0,2,バレンタイン’16,【バレンタイン’16】昴,hoshimori/static/uploaded/c/art/0204subaru.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1816,474,979,766,3466,1024,2143,1676,3900,1170,2448,1916,ピュアカレッジ,195,13,3,"秘密のレッスンクリア前
：約3倍+約16.1倍+約16.1倍
 
秘密のレッスンクリア後
：約3倍+約24.8倍+約24.8倍",前方・範囲小⇒前方・範囲中⇒前方・範囲中,武器相性無視,"前方3回攻撃
武器相性無視
関係を変えるためには、ほんの少しの勇気が必要だ",hoshimori/static/uploaded/c/skill/subaru_Valentine.gif,,,,,,少しの勇気,1年生,SPダメージ無効、攻撃力6％UP,みんな,SPダメージ無効、攻撃力7％UP
0,2,Princess,【Princess】昴,hoshimori/static/uploaded/c/art/20160430subaru.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1551,440,968,1160,2954,962,2117,2538,3323,1100,2420,2900,シグネイチャーポーズ,192,13,5,"秘密のレッスンクリア前
：約5.6倍×5
 
秘密のレッスンクリア後
：約6.44倍×5",前方（ターゲットの方向）・範囲中,武器相性無視,"5回攻撃
武器相性無視
天才サッカー少女と呼ばれた彼女がアイドルを目指す！",hoshimori/static/uploaded/c/skill/subaru_Princess.gif,,,,,,アイドルに見えてる？,ソードとハンマー,与ダメージUP（大）、SP9％UP,ソードとハンマー,与ダメージUP（大）、SP15％UP
0,2,Sirius,【Sirius】昴,hoshimori/static/uploaded/c/art/0115subaru.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1493,401,984,1082,2844,876,2153,2364,3200,1001,2460,2702,ハートビート,200,13,1,"秘密のレッスンクリア前
：約25.5倍（赤）or約17倍（緑、青）
秘密のレッスンクリア後
：約29.4倍（赤）or約19.6倍（緑、青）",全方位・範囲中,武器相性無視／10秒間、与ダメージ50％UP【赤】orダメージ無効＆状態異常無効【緑】or吹き飛び無効【青】,"ランダムな効果の周囲攻撃
武器相性無視
抑えきれない胸の鼓動が、衝動としてあふれだす",hoshimori/static/uploaded/c/skill/subaru_Sirius.gif,,,,,,これが……アタシ？,みんな,15コンボ以降、与ダメージUP（大）、SP9％UP,みんな,10コンボ以降、与ダメージUP（超）、SP9％UP
0,2,湯上がり,【湯上がり】昴,hoshimori/static/uploaded/c/art/20160815subaru2.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1590,492,1020,1083,3028,1076,2231,2369,3407,1230,2550,2800,アクアデトネイション,215,13,4,"秘密のレッスンクリア前
：約6倍×3＋約11倍
 
秘密のレッスンクリア後
：約6倍×3＋約15.35倍",全方位・範囲中×4,武器相性無視,"4回攻撃
武器相性無視
温泉でこんなに激しく攻撃したら、後で怒られるかも",hoshimori/static/uploaded/c/skill/subaru_yuagari.gif,,,,,,日課のストレッチ,みんな,残り時間60秒以下で与ダメージUP（大）、コンボダメージUP（大）,みんな,残り時間60秒以下で与ダメージUP（超）、コンボダメージUP（超）
0,2,バニー,【バニー】昴,hoshimori/static/uploaded/c/art/20160831subaru.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2052,466,1020,762,3917,963,2232,1666,4408,1100,2550,1905,イグレス・アニマルズ,183,13,2,"秘密のレッスンクリア前
：約10倍＋約14倍
 
秘密のレッスンクリア後
：約10倍＋約17.6倍",全方位・範囲大×2,苦手無視,"2回攻撃
苦手無視
予定では、ハトだけ出てくるはずだったんだけど……",hoshimori/static/uploaded/c/skill/subaru_bunny.gif,,,,,,こんなはずじゃ……,みんな,残り時間60秒以下でコンボダメUP（大）、消費SPdown（大）,みんな,残り時間75秒以下でコンボダメージUP（超）、消費SPdown（大）
